enrl_term_cd,subj_area_name,disp_catlg_no,disp_sect_no,grd_cd,num_grd,enrl_tot,instr_nm,instr_func_cd,crs_long_ttl,subj_area_cd,crs_catlg_no,sect_no
25S,POLITICAL SCIENCE,50      ,1     ,I  ,1,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,B+ ,27,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,B  ,19,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,B- ,8,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,C+ ,8,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,C  ,4,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,C- ,2,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,F  ,3,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,50      ,1     ,I  ,1,178,"HOMOLA, JONATHAN",01,Introduction to Comparative Politics,POL SCI,0050    , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,P  ,2,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,A+ ,5,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,A  ,12,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,A- ,11,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,B+ ,4,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,B  ,9,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,B- ,5,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,M112B   ,1     ,C  ,1,49,"SISSA, GIULIA",01,Invention of Democracy,POL SCI,0112B M , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,A+ ,17,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,A  ,93,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,A- ,47,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,B+ ,10,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,B  ,4,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113A    ,1     ,F  ,2,173,"PARASHER, TEJAS",01,Problems in 20th-Century and Contemporary Political Theory,POL SCI,0113A   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,P  ,3,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,A+ ,14,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,A  ,44,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,A- ,46,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,B+ ,36,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,B  ,18,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,B- ,5,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,C+ ,1,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,C- ,1,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,113B    ,1     ,F  ,2,170,"PANAGIA, DAVIDE",01,"Politics, Theory, and Film",POL SCI,0113B   , 001  
25S,POLITICAL SCIENCE,118     ,1     ,A+ ,18,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,P  ,1,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,A  ,60,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,I  ,2,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,A- ,32,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,B+ ,3,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,B  ,4,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,118     ,1     ,I  ,2,120,"PAGDEN, ANTHONY R",01,Laws of War and Peace from Conquest of America to Declaration of Human Rights (1948),POL SCI,0118    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,A+ ,2,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,P  ,1,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,A  ,36,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,I  ,1,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,A- ,19,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,B+ ,15,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,B  ,17,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,B- ,5,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,C+ ,2,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,C  ,10,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,D  ,1,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,F  ,2,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,1     ,I  ,1,110,"TROJAN, CODY",01,Special Studies in Political Theory,POL SCI,0119    , 001  
25S,POLITICAL SCIENCE,119     ,2     ,A+ ,121,129,"BRANSTETTER, JOHN GAVIN",01,Special Studies in Political Theory,POL SCI,0119    , 002  
25S,POLITICAL SCIENCE,119     ,2     ,A  ,4,129,"BRANSTETTER, JOHN GAVIN",01,Special Studies in Political Theory,POL SCI,0119    , 002  
25S,POLITICAL SCIENCE,119     ,2     ,B+ ,2,129,"BRANSTETTER, JOHN GAVIN",01,Special Studies in Political Theory,POL SCI,0119    , 002  
25S,POLITICAL SCIENCE,119     ,2     ,B- ,2,129,"BRANSTETTER, JOHN GAVIN",01,Special Studies in Political Theory,POL SCI,0119    , 002  
25S,POLITICAL SCIENCE,119B    ,2     ,A+ ,14,17,"LOHMANN, SUSANNE",01,Radical Disagreement,POL SCI,0119B   , 002  
25S,POLITICAL SCIENCE,119B    ,2     ,A  ,1,17,"LOHMANN, SUSANNE",01,Radical Disagreement,POL SCI,0119B   , 002  
25S,POLITICAL SCIENCE,119B    ,2     ,B+ ,1,17,"LOHMANN, SUSANNE",01,Radical Disagreement,POL SCI,0119B   , 002  
25S,POLITICAL SCIENCE,119B    ,2     ,B  ,1,17,"LOHMANN, SUSANNE",01,Radical Disagreement,POL SCI,0119B   , 002  
25S,POLITICAL SCIENCE,123A    ,1     ,A+ ,5,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,A  ,11,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,A- ,18,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,B+ ,9,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,B  ,15,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,B- ,9,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,C+ ,7,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,C  ,5,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,C- ,10,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,D+ ,4,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,D- ,3,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,123A    ,1     ,F  ,2,98,"JOHNS, LESLIE NICOLE",01,International Law,POL SCI,0123A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,P  ,3,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,A+ ,19,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,A  ,81,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,A- ,24,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,I  ,1,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,B+ ,16,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,B  ,14,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,B- ,7,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,C+ ,1,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,C- ,3,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,137A    ,1     ,I  ,1,169,"STEIN, ARTHUR A",01,International Relations Theory,POL SCI,0137A   , 001  
25S,POLITICAL SCIENCE,139     ,1     ,A+ ,70,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,P  ,1,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,A  ,48,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,I  ,1,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,A- ,5,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,B+ ,9,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,B  ,2,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,1     ,I  ,1,136,"PERRY, JOE",01,Special Studies in International Relations,POL SCI,0139    , 001  
25S,POLITICAL SCIENCE,139     ,2     ,A+ ,42,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,P  ,2,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,A  ,48,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,A- ,8,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,B+ ,7,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,B  ,8,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,C+ ,2,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,C- ,1,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,139     ,2     ,F  ,1,119,"PIKE, STUART WILLIAM",01,Special Studies in International Relations,POL SCI,0139    , 002  
25S,POLITICAL SCIENCE,M141A   ,1     ,A+ ,36,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,A  ,37,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,A- ,14,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,B+ ,5,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,B  ,5,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,B- ,3,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,C+ ,1,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,C  ,1,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,C- ,1,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,D  ,1,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,M141A   ,1     ,F  ,5,109,"PEREZ, EFREN OSVALDO",01,Electoral Politics: Political Psychology,POL SCI,0141A M , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,P  ,2,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,A+ ,17,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,A  ,33,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,A- ,21,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,B+ ,22,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,B  ,9,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,B- ,7,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,C+ ,2,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,C  ,3,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,C- ,1,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,141E    ,1     ,D+ ,1,118,"SHERRER, THOMAS A",01,"Electoral Politics: Elections, Media, and Strategy",POL SCI,0141E   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,A  ,6,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,A- ,11,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,B+ ,6,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,B  ,12,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,B- ,2,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,C  ,1,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,147A    ,1     ,F  ,2,40,"ORREN, KAREN J",01,American Political Development: Overview,POL SCI,0147A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,A+ ,10,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,A  ,15,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,A- ,9,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,B+ ,12,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,B  ,7,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,B- ,8,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,C+ ,3,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,C- ,2,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,151A    ,1     ,F  ,3,69,"ROBERTS, TYSON",01,African Politics: Government and Politics of Africa,POL SCI,0151A   , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,A+ ,10,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,A  ,99,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,I  ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,A- ,15,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,B+ ,8,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,B  ,64,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,B- ,6,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,C+ ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,C  ,14,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,C- ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,D+ ,2,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,D  ,3,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,D- ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,F  ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M152    ,1     ,I  ,1,226,"ROSS, MICHAEL L",01,Political Economy of Climate Change,POL SCI,0152  M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,A+ ,7,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,A  ,112,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,A- ,32,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,B+ ,14,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,B  ,9,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,B- ,7,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,C+ ,2,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,C  ,7,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,C- ,3,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,D+ ,2,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,M167C   ,1     ,D  ,1,196,"POSNER, DANIEL N",01,Political Economy of Development,POL SCI,0167C M , 001  
25S,POLITICAL SCIENCE,169     ,1     ,A+ ,16,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,A  ,44,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,A- ,10,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,I  ,1,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,B+ ,1,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,B  ,6,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,B- ,1,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,1     ,I  ,1,79,"LOFCHIE, MICHAEL F",01,Special Studies in Comparative Politics,POL SCI,0169    , 001  
25S,POLITICAL SCIENCE,169     ,2     ,A+ ,4,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
25S,POLITICAL SCIENCE,169     ,2     ,P  ,2,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
25S,POLITICAL SCIENCE,169     ,2     ,A  ,18,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
25S,POLITICAL SCIENCE,169     ,2     ,A- ,10,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
25S,POLITICAL SCIENCE,169     ,2     ,I  ,4,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
25S,POLITICAL SCIENCE,169     ,2     ,B+ ,17,89,"ROBERTS, TYSON",01,Special Studies in Comparative Politics,POL SCI,0169    , 002  
