enrl_term_cd,subj_area_name,disp_catlg_no,disp_sect_no,grd_cd,num_grd,enrl_tot,instr_nm,instr_func_cd,crs_long_ttl,subj_area_cd,crs_catlg_no,sect_no
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B+ ,18,74,"GALLUS, JANA",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B  ,17,74,"GALLUS, JANA",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B- ,7,74,"GALLUS, JANA",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,A+ ,4,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,A  ,10,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,A- ,18,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B+ ,18,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B  ,17,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,420     ,4     ,B- ,7,74,"POLIQUIN, CHRISTOPHER WILLIAM",01,Business Strategy,MGMTFT ,0420    , 004  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,A+ ,5,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,A  ,23,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,A- ,24,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,B+ ,22,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,B  ,17,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,423C    ,1     ,B- ,2,93,"DE REZENDE, PAULO",01,Applied Management Research: Two-Quarter Plan,MGMTFT ,0423C   , 001  
24W,MANAGEMENT-FULL-TIME MBA,426     ,1     ,S  ,32,32,"DEVOE, SANFORD E",01,Fieldwork in Organizations,MGMTFT ,0426    , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,A+ ,4,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,A  ,45,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,A- ,10,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,B+ ,5,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,B  ,3,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-FULL-TIME MBA,428B    ,1     ,C+ ,1,68,"SORENSON, OLAV JOHANN",01,Business Creation Capstone,MGMTFT ,0428B   , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,409     ,1     ,A+ ,2,24,"UNZUETA, MIGUEL M",01,Organizational Behavior,MGMTGEX,0409    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,409     ,1     ,A  ,6,24,"UNZUETA, MIGUEL M",01,Organizational Behavior,MGMTGEX,0409    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,409     ,1     ,A- ,11,24,"UNZUETA, MIGUEL M",01,Organizational Behavior,MGMTGEX,0409    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,409     ,1     ,B+ ,3,24,"UNZUETA, MIGUEL M",01,Organizational Behavior,MGMTGEX,0409    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,409     ,1     ,B  ,2,24,"UNZUETA, MIGUEL M",01,Organizational Behavior,MGMTGEX,0409    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,412     ,1     ,A+ ,3,16,"MOORJANI, DINESH",01,Management of Technology and Innovation,MGMTGEX,0412    , 001  
24W,MANAGEMENT-GLOBAL EXECUTIVE MBA ASIA PACIFIC,412     ,1     ,A  ,13,16,"MOORJANI, DINESH",01,Management of Technology and Innovation,MGMTGEX,0412    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,1     ,A+ ,1,47,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,1     ,A  ,5,47,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,1     ,A- ,9,47,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,1     ,B+ ,23,47,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,1     ,B  ,9,47,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,2     ,A+ ,1,45,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,2     ,A  ,13,45,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,2     ,A- ,13,45,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,2     ,B+ ,14,45,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,406     ,2     ,B  ,4,45,"REINER, ERIC S",01,Derivative Markets,MGMTMFE,0406    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,1     ,A+ ,1,47,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,1     ,A  ,7,47,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,1     ,A- ,13,47,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,1     ,B+ ,14,47,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,1     ,B  ,12,47,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,2     ,A  ,9,45,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,2     ,A- ,14,45,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,2     ,B+ ,13,45,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,2     ,B  ,7,45,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,407     ,2     ,B- ,2,45,"LOCHSTOER, LARS A",01,Empirical Methods in Finance,MGMTMFE,0407    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,1     ,A  ,13,47,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,1     ,A- ,9,47,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,1     ,B+ ,11,47,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,1     ,B  ,14,47,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,2     ,A  ,13,46,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,2     ,A- ,10,46,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,2     ,B+ ,12,46,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,408     ,2     ,B  ,11,46,"LONGSTAFF, FRANCIS A",01,Fixed-Income Markets,MGMTMFE,0408    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,1     ,A+ ,5,47,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,1     ,A  ,10,47,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,1     ,A- ,10,47,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,1     ,B+ ,22,47,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 001  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,2     ,A+ ,6,45,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,2     ,A  ,7,45,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,2     ,A- ,12,45,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,412     ,2     ,B+ ,20,45,"ZHANG, JINYUAN",01,"Trading, Market Frictions, and FinTech",MGMTMFE,0412    , 002  
24W,MANAGEMENT-MASTER OF FINANCIAL ENGINEERING,415B    ,1     ,S  ,92,92,"ULLMEN, JOHN B",01,Career Development Series,MGMTMFE,0415B   , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,1     ,A+ ,8,60,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,1     ,A  ,13,60,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,1     ,A- ,29,60,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,1     ,B+ ,7,60,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,1     ,B  ,3,60,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,A+ ,8,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,A  ,12,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,A- ,30,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,B+ ,7,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,B  ,3,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,403     ,2     ,B- ,3,63,"SIDDIQ, AUYON ADNAN",01,Optimization,MGMTMSA,0403    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A+ ,10,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A  ,7,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A- ,9,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B+ ,13,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B  ,9,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B- ,5,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C+ ,6,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C- ,1,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A+ ,10,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A  ,7,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A- ,9,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B+ ,13,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B  ,9,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B- ,5,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C+ ,6,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C- ,1,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A+ ,10,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A  ,7,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,A- ,9,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B+ ,13,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B  ,9,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,B- ,5,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C+ ,6,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,C- ,1,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,1     ,I  ,1,60,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A+ ,10,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A  ,6,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A- ,10,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B+ ,10,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B  ,9,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B- ,7,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C+ ,5,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C  ,1,58,"GIULIANO, PAOLA",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A+ ,10,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A  ,6,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A- ,10,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B+ ,10,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B  ,9,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B- ,7,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C+ ,5,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C  ,1,58,"HONKA, ELISABETH",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A+ ,10,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A  ,6,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,A- ,10,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B+ ,10,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B  ,9,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,B- ,7,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C+ ,5,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,404     ,2     ,C  ,1,58,"PANAGEAS, STAVROS",01,Business Fundamentals for Analytics,MGMTMSA,0404    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,A+ ,2,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,A  ,15,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,I  ,1,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,A- ,13,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,B+ ,15,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,B  ,13,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,C+ ,1,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,1     ,I  ,1,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 001  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,2     ,A+ ,2,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 002  
24W,MANAGEMENT-MASTER OF SCIENCE IN BUSINESS ANALYTICS,406     ,2     ,A  ,12,59,"CASTRO ALTAMIRANO, FRANCISCO JAVIER",01,Prescriptive Models and Data Analytics,MGMTMSA,0406    , 002  
